track_id,track_name,peak_date,streams
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am i so in love),2018-06-19,195051166
2ZRo7axmMPeSVUvDbGkJah,hope,2018-06-19,160654266
22An65gG31JLf9n18qjdhZ,bad!,2018-11-09,156438438
7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),2018-12-07,108049865
01TnVDiet1DFTsyWKUKovl,numb,2018-06-19,77978399
5TXDeTFVRVY7Cvt0Dw4vWW,revenge,2018-06-19,58851210
5BQrp63SHCVf4bzCzJePne,don t cry,2018-09-28,45603660
2yZax79pOrYuyIFVW2cZY2,carry on,2018-06-19,41762933
2H3wWrnO758y0fPH7Ilerg,depression & obsession,2018-06-19,26642430
7CkbRn6S0itJqcqn88AtSV,going down!,2018-03-16,24250686
5de9Ho64dovuQI8Uhn5gPD,i don t wanna do this anymore,2018-06-19,23709365
14boA065HMHWvqyPPEeN4y,i don’t even speak spanish lol,2018-06-19,22027466
3jq1RpStaB1YGyN3rRZGca,sauce!,2019-01-25,21823238
7J2gyNghNTzl4EsLhXp01Q,infinity (888),2018-06-19,21006766
2UwbhMie1EAYuTZ0QXeMwl,save me,2018-06-19,19645099
7uqcLJFlSYjVPLUz1vPxkY,guardian angel,2018-12-07,17934415
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever,2019-12-06,17524345
65u1dHQyQyE4y4aN2eDmMF,$$$ - with matt ox,2018-03-16,15058579
2oe6dDthgthqUkfL3czpEd,"alone, part 3",2018-06-19,14698046
4axYWgXASdsCBHuwInAubT,i don’t let go,2018-12-07,14114956
7BKLCZ1jbUBVqRi2FVlTVw,closer,2016-09-09,1666099430
6RUKPb4LETWmmr3iAEQktW,something just like this,2017-03-02,1179832094
1i1fxkWeaMmKEB4T7zqbzK,don t let me down,2016-06-03,940203092
15vzANxN8G9wWfwAJLLMCg,paris,2017-01-27,537342358
3vv9phIu6Y1vX3jcqaGz5Z,roses,2016-02-19,496262415
2rizacJSyD9S1IQUxUxnsK,all we know,2016-10-20,313354542
6wo37KVqFJhtuxPTpLCcfe,takeaway,2019-07-26,279915793
4NBTZtAt1F13VvlSKe6KTl,this feeling,2018-10-12,254142922
05CwHjIk71RXVU40boRMnR,call you mine,2019-06-28,231441752
5QiNbIilmMiMBXvaAlf7lN,who do you love,2019-02-08,227457819
7jqDzXJS0K0Re8uphYNit0,sick boy,2018-02-16,191549415
3pWcj8hxj3fsb9TDAcMpEl,somebody,2018-04-20,104369438
0wfbD5rAksdXUzRvMfM3x5,the one,2017-04-07,89640039
0B8B8cVRFIG1yznoQe7c9s,setting fires,2016-11-18,82624814
4BiiOzZCrXEzHRLYcYFiD5,hope,2019-02-01,72846151
1HOlb9rdNOmy9b1Fakicjo,#selfie,2014-12-31,70001076
5yNEdBlZMxpcVtGKz5NFk5,side effects,2018-07-27,49227734
3pIigjAWkzwAonXpJ1fmSF,everybody hates me,2018-03-16,38323769
3TKpJrY9q49Mj1JOsM9zGL,family,2019-12-06,37799745
6cPyTS0Kk2sc4xQwC93kOg,break up every night,2017-04-07,35224157
1USJRpWDFhxwhCajPXBeel,you owe me,2018-02-16,31019305
5MvLsT03RBp67RLoeISCdl,do you mean,2019-04-26,23758364
0N8MGHEDAq29ip7RrlrTeN,beach house,2018-11-16,19264360
7sG2bWi2eDtvX9vX8yC1Gn,inside out,2016-04-01,18741920
5xhJmd0I15jFcEdqxfCzKk,it won t kill ya,2017-04-07,13647642
1Pz3QmQFBFuI60rxCQBeW6,kills you slowly,2019-03-29,9993843
0g8Dq6OpSmWengqtLrVr77,the reaper,2020-01-09,8341121
26AuyrZGzWWiYZPSd3XBIg,bloodstream,2017-04-07,7263248
1pJQAHpD51J7GYaFrrFO9S,don t say,2017-04-07,7182959
5PYnqtWbSBJTJFl4Ui55HE,closer - tokyo remix,2020-02-24,7030093
43zdsphuZLzwA9k4DJhU0I,when the party s over,2019-03-29,877932089
4SSnFejRGlZikf02HLewEF,bury a friend,2019-02-01,609036296
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,2019-11-15,551567630
2uIX8YMNjGMD7441kqyyNU,ocean eyes,2020-01-28,407944552
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,2019-03-29,334778534
40T5GIqQ1CegGm2PTEl8Bu,idontwannabeyouanymore,2019-02-06,297072275
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,2019-03-29,249044936
6CcJMwBtXByIz4zQLzFkKc,i love you,2019-03-29,219264030
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,2019-03-29,201186154
51NFxnQvaosfDDutk0tams,bellyache,2018-11-26,182062647
73SpzrcaHk0RQPFP73vqVR,no time to die,2020-02-14,154881452
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,2019-03-29,110046972
4QIo4oxwzzafcBWkKjDpXY,xanny,2019-03-29,101849481
7wC5eZcFS1Q1BsQ35DU6H4,come out and play,2018-11-27,53875654
7qEKqBCD2vE5vIBsrUitpD,ilomilo,2019-03-29,52479680
0tMSssfxAL2oV8Vri0mFHE,listen before i go,2019-03-29,49799570
6X29iaaazwho3ab7GNue5r,8,2019-03-29,38188978
0FQhAHyHGsrbSHvDURmFPn,my boy,2019-04-02,25666433
3LgWsmilsrWXiPYQFRD0T7,goodbye,2019-03-29,20026685
7tGEAA1f8MydT7eVbbO9Zy,when i was older - music inspired by the film roma,2019-01-11,8719557
5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,2018-11-21,7762776
5w7wuzMzsDer96KqxafeRK,copycat,2019-02-07,4708798
7noz6lydFxH30fneHwKMvp,watch,2017-08-23,1085978
2VlLbhGLVJgdOW7kKdWWFc,six feet under,2019-05-15,58271
76dv5KLRIAejZNmYqYnFYw,ocean eyes (astronomyy edit),2016-01-08,6311
2T6Z4172Bez0AI0tZgDqsU,el perdón,2015-09-19,335085275
3umS4y3uQDkqekNjVpiRUs,el amante,2017-03-11,314262775
7fODjB7BrQTGqh0hogW6XD,que mas pues - remix,2019-05-17,233620657
7anSoGdgtmJTAPZBzcPhO6,cuaderno,2019-06-21,204762565
4wFHfY9IILHLNwakPuFogD,hasta el amanecer,2016-05-21,204514901
70lnL3QaSOIIyMa2X9aVRL,perro fiel,2017-11-11,195396851
4yN6xPLopmTLvc27pO9LIE,si tú la ves,2017-08-26,168387889
2SSYqDX8KTgy01NlqtUo0F,ya me enteré,2016-09-24,114246531
684EjRHwNsZQ9hCQxL4NYL,el favor,2019-09-13,110650962
3KekO5WUfJsh7kYU9o2w50,atrévete,2019-08-30,104225355
2M2WWJE863upPYUrzCRjN6,te busco,2015-12-31,94557643
2IA8cFA46DkjgbsRG7kKbp,baby,2019-03-01,90203121
08aYFNUTIOMGq93e2VSArQ,que le de,2019-04-12,88123413
38QmUDpkoYlNbMKvpvAsrE,mi cama - remix,2018-08-03,83172227
3dWpRjCmaHbroNahuSeX11,rebota - remix,2019-07-27,77795675
5lwVd35Zg6DJ4qibVMq99H,date la vuelta,2019-05-17,67849588
4DnHUy01jEA4b5ydC3HgsT,live it up - official song 2018 fifa world cup russia,2018-06-29,57341861
1PtL0YQRtq3qxDGUSwZPJ5,travesuras,2015-06-20,56643868
5HABnFSYvl6mTmg8nSdzHa,mi tesoro,2017-02-11,51416067
7MMRoGvm7uhoUVhGvHJ3yW,una lady como tú - remix,2017-10-07,47642952
2CkHE54EH44Qj945ynQRw7,de pies a cabeza,2016-10-20,38911699
0qYTZCo5Bwh1nsUFGZP3zn,felices los 4,2017-05-20,516515673
1WniHvhq9zTkny0WvGXX8o,chantaje,2017-02-04,450536353
1LIqNVhaIgxXUt2eVoIQJ3,hp,2019-04-13,355395438
7KbF6AdprOXEEHlsq11Z6d,11 pm,2019-06-28,350149919
4lESS6vuruP6a79KWRaQou,corazón,2017-12-31,333604968
6DUdDIRgLqCGq1DwkNWQTN,borro cassette,2016-12-31,290214676
7DM4BPaS7uofFul3ywMe46,vente pa  ca,2016-12-31,273754260
5hEM0JchdVzQ5PwvSfITeX,me llamas,2017-02-25,249252564
2zDj4WjbNDmrRL6Z4YjjCA,amigos con derechos,2018-10-26,241917458
7DrluKkTviBwCc8AV3VGmf,clandestino,2018-08-10,208733200
1mT47pKLXUwPYGwB91GcNz,créeme,2019-02-15,205470118
62o8KoI44JfN7aYxgTnPvh,mala mía,2018-09-15,196832848
2XVilv6s9GETnw9PG4T9Mz,el préstamo,2018-04-14,176685416
1pWYnQIlqxTh5bxuPmTG4E,desde esa noche,2016-07-30,130415847
0SaYeGhSXN0dDWstyNTQ56,bella - remix,2018-05-25,122413468
1iEwyiSLAunPR6uouANE0O,el perdedor,2016-06-25,104220047
5099x34vBakWpGkHourFxP,qué pena,2019-10-11,98227620
0JoHqmlqE0W0i9prt6kcHR,cuatro babys,2016-12-17,89090818
1GBLO0NFODuL31A5fgw0uR,no se me quita,2019-10-18,78517456
3yHJs5NmQk2ROAWCfjniXV,sin contrato,2016-12-17,64214680
6bI00brFpeprqCDqKouEJS,el clavo,2018-07-14,63678057
4FxumkF81ICxITeqxx4nK9,sim ou não (participação especial maluma),2016-12-31,55107657
3t6j6WNv2OSn6qm5Vxynub,gps,2017-11-29,52834206
6x5LBP3nYXVdIDoomChGr3,marinero,2018-05-09,46654065
4QsPTKvdpgkA7mBAvclZTa,el perdedor - the remix,2016-12-31,45309033
0H7cz1bR7w9PulJL7Na774,vivo pensando en ti,2017-10-21,44116293
5vLEmh5EolySKTvXsyWSOg,hola señorita,2019-08-02,41247319
4nGa5pYY1zhWB0hEvly9gg,it ain t me,2017-03-02,675071197
58ENoZ4jRR0tnHPagOwYqk,we don t talk anymore,2016-09-02,656957163
7EmGUiUaOSGDnUUQUDrOXC,wolves,2017-11-22,608121217
1HfMVBKM75vxSfsQ5VefZ5,lose you to love me,2019-10-25,470383330
4hQ6UGyWQIGJmHSo0J88JW,back to you,2018-06-08,438828049
6kBp8w67thoYqTUOQVSGFg,good for you,2015-10-09,287945100
3CJvmtWw2bJsudbAC5uCQk,hands to myself,2016-02-12,267899135
6ZANrVuAMp2rpjhfbOuJly,same old love,2015-10-30,213633863
1sCxVKWImDZSZKvG0U9B23,bad liar,2017-05-19,212308740
7KxhSJOYiqCDclXDBNlFSZ,kill em with kindness,2016-08-03,204346546
0XLOf9LhyazPX9Ld8jPiUq,fetish,2017-07-14,166463747
1WSGTYKLEpKfNQYYW5Oymt,"i can’t get enough (benny blanco, selena gomez, j balvin, tainy)",2019-03-01,135541787
4yI3HpbSFSgFZtJP2kDe5m,look at her now,2019-10-25,134122770
7HMmFQsKsljwTw8bS7lu19,rare,2020-01-10,108649389
19RevBdb9MKUaBIvxSbGd4,i want you to know,2015-03-20,86486858
2RlcBZiskvuupu6pG8bsNe,trust nobody,2016-11-17,85304197
7pJgjBf82BrUQ3z7HdQvW1,the heart wants what it wants,2014-12-05,85297355
4MdcsdRj7i8eBm0qFjO4L4,feel me,2020-02-21,37531796
4QnC1bIaMSfDQvF4XDhV5M,boyfriend,2020-04-10,30607375
7Gkphzdh5ouurEt7JT49Yu,come & get it,2014-11-07,21004744
7fBUnDgtSvYpYWuX4iAfns,me & the rhythm,2015-10-09,20335765
1XJ93XskwJf7PCyIVLbNBt,anxiety,2019-01-25,13105948
12GEpg2XOPyqk03JZEZnJs,it ain’t me,2017-02-18,11829507
11OwAR3GlBj9E35Cznf7Lj,vulnerable,2020-01-10,7535957
5sK3o66yupTNIK6gWgzGjf,dance again,2020-01-10,7399688
11Ey4yJVeWEsA73KjACkVY,ring,2020-01-10,6698134
0NiXXAI876aGImAd6rTj8w,mama,2017-07-07,471769807
2C0hTkdEoikhKzDCJl32QZ,crowded room,2020-01-10,6483001
63mdJr3NMY3wReOkNE6c6W,people you know,2020-01-10,6260893
0uFForNKQPvgSCnxlZIhQy,let me get me,2020-01-10,5356671
6v3KW9xbzN5yKLt9YKDYA2,señorita,2019-07-05,1420228174
1rfofaqEpACxVEHIZBJe6W,havana,2017-11-11,1308574280
0xk4woi8ENN8VWFDZTcF8h,never be the same,2018-01-12,359268814
4VUwkH455At9kENOfzTqmF,beautiful,2018-08-28,348893754
3yOlyBJuViE2YSGn3nVE1K,my oh my,2020-01-03,302460985
56cswAa9WdFBsjsTyPBAKA,bad things - with camila cabello,2017-01-27,241655985
7LzouaWGFCy4tkXDOOnEyM,liar,2019-09-06,231971882
1SJtlNRJDeYHioymcvsqev,crying in the club,2017-07-14,195221469
7crplFzt7spG80NCbpmuCp,i know what you did last summer,2016-02-05,169682543
5Uw7Dut2lZfexn3Y09swpf,find u again,2019-05-31,80868889
5HwnezK198pJCEj1l2Adjy,she loves control,2018-01-12,73631791
5vnpANH92iEajvGwE2oQ6r,real friends,2018-01-12,71009549
4xBjsLUSjcx2h7PcRikpQp,omg,2017-08-04,54225089
46D0hYb1B7qiU33VtXt21W,easy,2019-10-11,33641108
3UYiU57SMiAS5LqolhHJw1,shameless,2019-09-06,30773315
1O4dGIPUXUanseRdv4fNzw,mi persona favorita,2019-03-29,27375543
6XlSyYFTU1nodeWwwzVgTV,sangria wine,2018-05-18,24253934
1ArLnG0bHaHPXqf08sEKM0,consequences - orchestra,2018-10-18,22365801
1PSBzsahR2AKwLJgx8ehBj,bad things,2017-05-13,18460594
1jg9clsGCDqOumfS0X5xm9,living proof,2019-11-15,16032364
40nPimvmG05WYS7983bawZ,cry for me,2019-10-04,14737612
4XLu3tTSZiPFVC9mmuR6Zp,all these years,2018-01-12,5774879
7sTtHHrD0zDpmzQzH3zegz,consequences,2018-01-12,5638400
1GO9vCm5Cra5uWGSWQ5mGK,in the dark,2018-01-12,5220504
2ekn2ttSfGqwhhate0LSR0,new rules,2017-12-31,1162724251
6WrI0LAC5M1Rw2MnX2ZvEg,don t start now,2020-03-27,903072153
7b4vbqgzMhbFa0wdjfftQJ,one kiss,2018-04-20,872682238
76cy1WJvNGJTj78UqeA5zr,idgaf,2018-02-23,784300371
3ebXMykcMXOcLeJ9xZ17XH,scared to be lonely,2017-03-02,519685183
23jEeXRyrjFbfs2Q8tBwdI,physical,2020-03-27,264458605
017PF4Q3l4DBUiWoXk4OWT,break my heart,2020-03-27,237389297
5N4erncE7kuUccm7zEmwzk,electricity,2018-09-14,233468564
13hvHEstJ4sNbzdroPrPI3,kiss and make up,2018-10-26,228837918
3cFsmM51N5zMAuu1nNY4Tw,no lie,2017-02-03,140605242
1ixphys4A3NEXp6MDScfih,be the one,2017-03-01,112828464
7kJlTKjNZVT26iwiDUVhRm,blow your mind (mwah),2016-08-26,64064481
1z5jOmNswvnzjC5gFLu5Dv,hotter than hell,2016-07-19,56434093
5600nq7TiBraBX2jobyJ3l,"swan song (from the motion picture ""alita: battle angel"")",2019-01-25,44371947
0CBFOvHlyqy30Q5tbyNHfQ,want to,2018-09-07,25907010
39LLxExYz6ewLAcYrzQQyP,levitating,2020-03-27,18795585
1nYeVF5vIBxMxfPoL0SIWg,hallucinate,2020-03-27,16307187
5E5MqaS6eOsbaJibl3YeMZ,homesick,2018-01-25,13360896
6DXZiYUbrYgrVIhfX3U9Z2,pretty please,2020-03-27,12470982
6zrJLhslleCHby0wbUnvVy,future nostalgia,2020-03-27,10895638
2nMOodYNHBAQ3Kc1QNimZU,cool,2020-03-27,9645890
4rPkN1FMzQyFNP9cLUGIIB,love again,2020-03-27,9214436
7rfiXyFb5M9BqdkvKvVEiB,my love,2017-04-28,8596048
6uAFJ75WDAoAPyCWJAtvks,good in bed,2020-03-27,6846538
0vQcyuMEfRBd21ojZ62N2L,boys will be boys,2020-03-27,6061835
1v3bR4v6SruaE8efrTUqqp,lost in your light,2017-04-21,4089570
438wODjSTL2jgn1nePaNew,sugar (remix),2020-03-06,1791603
7lAeknkZz0KCk2RmAZESHF,high (& dua lipa),2018-02-09,994150
4Wmjt3ICd1G0geHb2Loho1,thinking  bout you,2017-01-06,323735
7fa9MBXhVfQ8P8Df9OEbD8,girls like you,2018-07-13,1078838222
6ejutdxQVGPCNpFys7TLAn,i like it,2018-07-13,915774188
1A8wl0pXbRvt3EAiOHROnt,bodak yellow,2017-09-29,391953309
3Vo4wInECJQuz9BIBMOu8i,finesse - remix; feat. cardi b,2018-01-30,293119797
2DQ1ITjI0YoLFzuADN1ZBW,no limit,2018-01-12,287729119
1YZfcVLbbJwfizR5cDOp3q,motorsport,2018-01-26,213583235
2GGMabyHXnJmjY6CXhhB2e,money,2018-10-26,199917029
75FDPwaULRdYDn4StFN2rT,bartier cardi,2018-01-10,176365362
0PG9fbaaHFHfre2gUVo7AN,please me,2019-02-15,146197193
2Yl4OmDby9iitgNWZPwxkd,be careful,2018-04-13,99201031
4ak7xjvBeBOcJGWFDX9w5n,rodeo,2019-07-02,89649016
59ywHNwwchG4nZJMLyxSzd,clout,2019-02-22,73191156
2m2ZGfJcs3lHWNPzhWH3XH,la modelo,2018-01-12,65884701
1YNQscOx6OqBQjxgJVhEeW,girls,2018-05-11,59613796
7x9nXsowok1JszkVztI5NI,writing on the wall,2019-09-27,55226171
2qcG0nZ6S3zZV0UrkY5nFo,drip,2018-04-06,41772890
1f5PNhkNgUpvDEeZfcIlO1,i do,2018-04-11,38286663
5DfWF0jqMgZDCiu9zJENTA,ring,2018-04-09,31022007
6dPyzkyZwoj9LqjQXOFdVv,press,2019-05-31,29659367
1Hd2XLitkt1PYCWSbfF5qV,wish wish,2019-05-17,21926744
00B7TZ0Xawar6NZ00JFomN,best life,2018-04-09,17929680
1JkrD47SDpAbyvqKtolcea,thotiana,2019-03-04,16585481
17Yq72h0p15OhCbZ5lJ5gd,bickenhead,2018-04-07,15762643
4DyBx5MYoq8RsU33cEAIxT,twerk,2019-01-26,14441914
7p2ewixAShLpjDZrnzZK7c,get up 10,2018-04-06,13282815
74cVJfmK18rhWnscIpGXjt,thru your phone,2018-04-09,11954823
3DnZfpfe8wLeJgzc00gKeW,on me,2018-12-01,11184013
1vBeIXlzbAieGoDqInav5j,money bag,2018-04-09,10413913
6Zc5f20q7sOe1IC1c1jQvZ,without me,2019-01-18,1029609731
5KawlOMHjWeUjQtnuRs22c,boy with luv,2019-04-13,337910060
5k38wzpLb15YgncyWdTZE4,him & i,2018-01-11,292757024
7lidXGPXPYLNThITAOTlkK,you should be sad,2020-01-17,233255616
7i2DJ88J7jQ8K7zqFX2fW8,now or never,2017-06-07,230044073
6V9fHiv84WlVTg7CSnIVY2,graveyard,2019-09-13,185959469
7y9iMe8SOB6z3NoHE2OfXl,bad at love,2017-10-26,163033969
6Xs7OKt6i0Ddq8B4M5Dgvr,new americana,2016-01-20,93959441
3Z8FwOEN59mRMxDCtb8N0A,be kind,2020-05-01,91118591
340UVheS8z3ncW9TTUhAbc,nightmare,2019-05-17,63745195
4mGdjNMo0RonTlOEb7cYg4,11 minutes,2019-02-15,43727297
4FqMPJlvfY5Nfo3gRKcNxl,colors,2016-04-20,43189988
0xkRMasLtvGqw7AUli6b0e,hold me down,2015-09-01,14666546
11EDhDAVDtGPoSar6ootYA,strangers,2017-05-26,11859541
2Mfv5HaqnI18Q9JRv9hqnn,still learning,2020-01-17,7504620
5a0nHa7F4S9hb0Zi0zLS8w,suga s interlude,2019-12-06,7277079
1xa5pXOwLoxHuBDU0JiUdn,eyes closed,2017-05-05,6742469
5dcYoYFAXh0f0qI05AoufB,ghost,2015-08-31,4573225
42SOtYBdnfj9zEdZSlAq5k,finally // beautiful stranger,2019-12-06,4400693
57IT5XRc5ImuTqxwrFZFdd,not afraid anymore,2017-01-13,3470338
1OfLNb6dQ9dra1B58iT9Ex,3am,2020-01-17,3113704
55ZcA6PazdlXjE1jO5GrzJ,ashley,2020-01-17,2464514
3CS5zwqrjggxlRD0QGJAva,the other girl,2020-03-20,2227010
35FjZytt5TukIgJD86UybL,i hate everybody,2020-01-17,1869211
66c7n8ZXmYQQeXyNVfiArc,clementine,2020-01-17,1796042
0azC730Exh71aQlOt9Zj3y,this is what you came for,2016-05-27,712532352
5N5k9nd479b1xpDZ4usjrg,promises,2018-09-13,547108090
5bcTCxgc7xVfSaMV3RuVke,feels,2017-08-04,469850522
22mek4IiqubGD9ctzxc69s,how deep is your love,2015-09-11,439115294
6gpcs5eMhJwax4mIfKDYQk,slide,2017-04-07,416790542
1vvNmPOiUuyCbgWmtc6yfm,my way,2016-10-15,396849107
7b71WsDLb8gG0cSyDTFAEW,summer,2014-08-23,335867449
07nH4ifBxUB4lZcsf44Brn,blame,2014-09-19,317320787
5itOtNx0WxtJmi1TQ3RuRd,giant,2019-03-01,297867343
7MmG8p0F9N3C4AXdK6o6Eb,outside,2014-12-31,277558972
05SBRd4fXgn8FX7bf8BCAE,i need your love,2014-12-31,112345172
352zfYbDFG8sxkmOAhVeuj,under control,2014-11-07,80689721
0P6AWOA4LG1XOctzaVu5tt,the weekend - funk wav remix,2018-02-07,54343811
5sdb5pMhcK44SSLsj1moUh,i found you,2018-11-02,40330569
1N90cV79gbBgO0bOs74Y0t,heatstroke,2017-03-31,40214184
0385HqYimoTQaHZP17KwG1,we found love,2015-12-31,25822729
75kMrDKPJJpgEQaXVh7QMB,pray to god,2015-04-30,23070751
24LS4lQShWyixJ0ZrJXfJ5,sweet nothing,2014-11-28,14928888
6LOCAhFzZiavHcLJucLuDy,don t quit,2017-06-23,12382022
2rYyq0b3XWwmWl0k727OVG,nuh ready nuh ready,2018-02-09,9321731
64j3Bd62HTe0pclk8Aq9BE,open wide,2014-11-07,7531310
5xesHO6GLWTrjsKOjAXRmf,checklist,2018-10-26,6565410
0Ws8D3EWUDgY962Xftb0h5,cash out,2017-06-30,4526594
4KaIJ1FWXUoAAnOts1YWjD,prayers up,2017-06-30,4387411
1KtD0xaLAikgIt5tPbteZQ,thinking about you,2015-01-15,4357405
6Wtc1K3dvTIEsWU3rSIZXn,feel so close - radio edit,2017-01-01,3879895
0pJPdSVti6cTM1Q6xYGmcf,faking it,2017-06-30,3872655
7iDxZ5Cd0Yg08d4fI5WVtG,skrt on me,2017-06-30,3727454
7k4t7uLgtOxPwTpFmtJNTY,tusa,2020-01-18,675300857
6kex4EBAj0WHXDKZMEJaaF,swalla,2017-05-26,564515101
2E124GmJRnBJuXbTb4cPUB,fefe,2018-07-31,421785966
5GbQRYPXgTxONbGM92fxYs,hey mama,2015-06-05,248357329
0fg8CqpjdojMyXLNzM2PaJ,run up,2017-03-02,193191982
222B3aljXx6fFwKmFjuBED,woman like me,2018-11-16,160700496
2kVHAQKVtczchKctctzbtK,swish swish,2017-06-14,148537604
0ZNrc4kNeQYD9koZ3KvCsy,big bank,2018-08-03,135074681
1aGOdZZE1uE0m3UYjcl3CP,rake it up,2017-09-22,130493002
1AUZx5a22a1ihyWtpaVoK7,goodbye,2018-09-21,112093358
2Y3UgQvmqR4bnEujtw6MxD,all eyes on you,2015-09-04,92492382
6xXZlUoDIg9ez0n7QvZd9x,only,2015-01-16,86477380
5a5so8nqDGq75MI5WMbBtT,anaconda,2014-09-12,81345907
2gTYVoQCUh0QNUaFix01ld,chun-li,2018-04-13,80591689
5N1o6d8zGcSZSeMFkOUQOk,hot girl summer,2019-08-09,78051494
11VApNQCWLJdzxWrlmwzUa,say so,2020-05-14,74402642
3keUgTGEoZJt0QkzTB6kHg,truffle butter,2015-05-01,64135010
4bBrKDo8rchikwZOtmXbIH,the night is still young,2015-06-19,60419341
1oJ8EDr2pv94IvSd6ZmDgo,mama,2018-11-28,49633888
6YNkwr96tYhGp76j8kceR1,bed of lies,2014-12-19,47458487
5fyIGoaaKelzdyW8ELhYJZ,feeling myself,2015-05-22,41121118
2RM4jf1Xa9zPgMGRDiht8O,"big bank feat. 2 chainz, big sean, nicki minaj",2018-07-28,36747155
4qULqxfCRhJAXVc75UupQB,no broken hearts,2016-05-13,34854729
4Uy3kNxW2kB8AEoXljEcth,familia,2018-12-14,34030294
5uqphUYsR45kPYplrYSAQh,throw sum mo,2015-05-08,32858058
76t5B0ttSAje5KHmQbv88t,treat you better,2016-09-02,752648454
1WP1r7fuvRqZRnUaTi2I1Q,stitches,2016-01-30,654318833
79cuOz3SPQTuFrp8WgftAu,there s nothing holdin  me back,2017-05-26,610352420
2bT1PH7Cw3J9p3t7nlXCdh,if i can t have you,2019-05-10,512914710
3OalxlWH0v14kyBcNBMINt,mercy,2016-09-29,418050366
2QZ7WLBE8h2y1Y5Fb8RYbH,in my blood,2018-03-23,382388845
79esEXlqqmq0GPz0xQSZTV,lost in japan,2018-03-23,225492138
3i9UVldZOE0aD0JnyfAZZ0,lover (remix),2019-11-14,48838242
0Dq49j3dELbttQVUJbtn0c,nervous,2018-05-25,38078195
575NJxNUVDqwJGdzBrlLbv,lost in japan - remix,2018-09-28,36361714
5QskYLFPX9y7pLU0VEMNbr,like to be you feat. julia michaels,2018-05-25,32032456
51wrmElSLxFzc0vSQPeTxs,where were you in the morning?,2018-05-25,18903308
64XaqRfp8sxAWM5qd6t7jG,life of the party,2014-08-19,10264693
5I8oEqbk2ZBmQfXCrZbUFb,fallin  all in you,2018-05-25,9122415
5f0WLQquCf955JPSnt7JvR,something big,2015-04-29,7888247
3ExRMV5iR7VGGQOCljcCYE,stitches - seeb remix,2015-11-06,6066195
0AgAOnISeJ88aPDAKtat98,don t be a fool,2016-09-16,5825770
0rrfXLr1p1yxsUy7LrKoYT,mutual,2018-05-25,5233326
7hlhojpax9zg2FNdBLY5ox,because i had you,2018-05-25,5207383
1mmAqhLcvPrknbslMiDlyU,particular taste,2018-05-25,5160802
0UTHr20nqVFMoji8xYE9yl,perfectly wrong,2018-05-25,4952591
1KXFoiT2n4QXRsFvhWNI4I,why,2018-05-25,4901095
17FyWGvqby379Q92sn23jW,queen,2018-05-25,4586807
03vyB3AHCuEGfhh7wPc7Yf,when you re ready,2018-05-25,4203767
0mT7Yv1rLh3kdr4nXZS21X,three empty words,2016-09-23,3847525
3htUsih0HYXu1e1cV7y3Rg,patience,2016-09-23,3517126
0pqnGHJpmpxLKifKRmU6WP,believer,2017-06-23,1375175500
0tKcYR2II1VCQWT79i5NrW,thunder,2017-06-23,1193120006
69yfbpvmkIaB10msnKT7Q5,radioactive,2018-06-21,455756530
2FY7b99s15jUprqC0M5NCT,natural,2018-11-09,388313843
2Oehrcv4Kov0SuIgWyQY9e,demons,2014-12-31,372763637
4dASQiO1Eoo3RJvt74FtXB,sucker for pain,2016-08-26,369918256
2RSHsoi04658QL5xgQVov3,bad liar,2018-11-09,309524646
4IWAyPf1KMq7JCyGeCjTeH,whatever it takes,2017-06-23,288169266
0kHyKhJMukHEPfeh8s7rdM,born to be yours,2018-06-28,228057322
6XpfrI2hjCWLyOFAuLJ83z,on top of the world,2014-12-31,77467399
5MVkWRKMBO3r05oihuNbzM,warriors,2014-10-03,60320736
0z8yrlXSjnI29Rv30RssNI,shots - broiler remix,2015-06-19,50511386
7q2f7lhHTv7j7EFG0vplwA,i bet my life,2015-02-20,45524513
7EUfNvyCVxQV3oN5ScA2Lb,next to me,2018-02-23,25866732
2bzitsPcImYC6DZWvvLCQi,zero,2018-11-09,24856146
7pUYFGnZwLa7I3UmDypJGy,it s time,2014-10-29,24240435
6Tvzf3VEi16JMhAgOwdt2y,birds,2019-10-05,16451603
6fM3f2FhAR0UqqrhuW1EXy,shots,2015-02-18,14782410
4uGY9CqDtGtaTTLg1cgsWD,machine,2018-11-09,10928340
6jmngk8Fwup05JZ6kgXEGX,walking the wire,2017-06-23,10797893
6kXNnS7JJz0nAv4XEwEmQJ,heart upon my sleeve,2019-06-07,6383057
15dnkAHcHC0vrIUlbiPiqU,i don’t know why,2017-06-23,6166741
2B1fuWoWaYnCXbjYp1gXg5,boomerang,2018-11-09,4485510
7vAXN57IQ0sj049wZGIboE,rise up,2017-06-23,4317901
54h8xHewdRPnYzmbEHBhOO,i’ll make it up to you,2017-06-23,4128518
